Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","454","Malawi","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","247150","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","454","Malawi","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","6620.33","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","12326.4","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","273.23","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","02211","Raw milk of cattle","2022","2022","t","67392.38","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","02292","Raw milk of goats","2022","2022","t","143141.58","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","02291","Raw milk of sheep","2022","2022","t","7017.87","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","0113","Rice","2022","2022","t","147000","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","47000","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01444","Sesame seed","2022","2022","t","7031","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","52.04","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01929.05","Sisal, raw","2022","2022","t","139.12","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","0114","Sorghum","2022","2022","t","116918","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","2161","Soya bean oil","2022","2022","t","17500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","454","Malawi","5510","Production","0141","Soya beans","2022","2022","t","303084","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01354","Strawberries","2022","2022","t","132.15","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01241.01","String beans","2022","2022","t","17639.89","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01802","Sugar cane","2022","2022","t","3138701.52","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01445","Sunflower seed","2022","2022","t","20884","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","21631.01","Sunflower-seed oil, crude","2022","2022","t","7700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","454","Malawi","5510","Production","01530","Sweet potatoes","2022","2022","t","7491115","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","130496.06","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01620","Tea leaves","2022","2022","t","266500","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01234","Tomatoes","2022","2022","t","546399.47","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01499.02","Tung nuts","2022","2022","t","4577.99","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","74282","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01658","Vanilla, raw","2022","2022","t","19.97","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01221","Watermelons","2022","2022","t","3039.9","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","0111","Wheat","2022","2022","t","1000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01929.07","Abaca, manila hemp, raw","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01379.01","Areca nuts","2022","2022","t","40.85","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01311","Avocados","2022","2022","t","458.09","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01312","Bananas","2022","2022","t","330601.1","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","24310.01","Beer of barley, malted","2022","2022","t","143600","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21513","Buffalo fat, unrendered","2022","2022","t","63.36","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","841.18","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01212","Cabbages","2022","2022","t","120163.36","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01372","Cashew nuts, in shell","2022","2022","t","16772.94","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01520.01","Cassava, fresh","2022","2022","t","42527.93","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","679.44","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","t","2412.22","E","Estimated value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","39178.34","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01656","Cloves (whole stems), raw","2022","2022","t","221.56","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01640","Cocoa beans","2022","2022","t","493","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","2166","Coconut oil","2022","2022","t","54800","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01460","Coconuts, in shell","2022","2022","t","604428.4","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01610","Coffee, green","2022","2022","t","3849.58","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01929.08","Coir, raw","2022","2022","t","21698.57","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","22120","Cream, fresh","2022","2022","t","380.29","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","102368.66","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21152","Edible offal of buffalo, fresh, chilled or frozen","2022","2022","t","239.36","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","2887.62","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","158.3","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","5157.03","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","83.79","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21159.01","Edible offals of horses and other equines,  fresh, chilled or frozen","2022","2022","t","23.77","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","t","33183","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01233","Eggplants (aubergines)","2022","2022","t","46128.8","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","t","15600","E","Estimated value",""
"QCL","Crops and livestock products","458","Malaysia","5513","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","1000 No","200000","E","Estimated value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21511.01","Fat of pigs","2022","2022","t","19542.44","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01657","Ginger, raw","2022","2022","t","10623.33","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21515","Goat fat, unrendered","2022","2022","t","45.23","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","9657.6","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","2162","Groundnut oil","2022","2022","t","4092.81","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","200.91","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","843474.18","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","14057903","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21118.01","Horse meat, fresh or chilled","2022","2022","t","190.19","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","t","2083.7","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01322","Lemons and limes","2022","2022","t","19580.75","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01214","Lettuce and chicory","2022","2022","t","102014.99","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","0112","Maize (corn)","2022","2022","t","840.1","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","66020.09","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21700.02","Margarine and shortening","2022","2022","t","151912","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21112","Meat of buffalo, fresh or chilled","2022","2022","t","3660.73","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","32273.35","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","1543425.32","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","68015.83","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","2080.47","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","181853.23","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","1489.6","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","23540","Molasses","2022","2022","t","736.55","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01442","Mustard seed","2022","2022","t","144236.41","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01950.01","Natural rubber in primary forms","2022","2022","t","377047","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01653","Nutmeg, mace, cardamoms, raw","2022","2022","t","47.21","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21691.14","Oil of palm kernel","2022","2022","t","2096913","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21691.07","Oil of sesame seed","2022","2022","t","4600.55","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01491.01","Oil palm fruit","2022","2022","t","94814456","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01239.01","Okra","2022","2022","t","63074.32","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01323","Oranges","2022","2022","t","14878.86","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","115521.08","E","Estimated value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01449.90","Other oil seeds, n.e.c.","2022","2022","t","82000","E","Estimated value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","60137","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","t","774.57","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01319","Other tropical fruits, n.e.c.","2022","2022","t","582110","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","432000","E","Estimated value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01491.02","Palm kernels","2022","2022","t","4551149","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","2165","Palm oil","2022","2022","t","18453420","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01317","Papayas","2022","2022","t","54753.14","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01651","Pepper (Piper spp.), raw","2022","2022","t","38169","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21521","Pig fat, rendered","2022","2022","t","1639.19","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01318","Pineapples","2022","2022","t","537231.4","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","13220.62","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","65912.73","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21641.01","Rapeseed or canola oil, crude","2022","2022","t","21700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","458","Malaysia","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","2068.23","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","02951.03","Raw hides and skins of buffaloes","2022","2022","t","499.83","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","5095.79","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","678.41","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","372.4","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","02212","Raw milk of buffalo","2022","2022","t","5960.51","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","02211","Raw milk of cattle","2022","2022","t","38951.25","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","0113","Rice","2022","2022","t","2281736","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","18.62","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","168.29","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","22110.02","Skim milk of cows","2022","2022","t","5830.45","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","2161","Soya bean oil","2022","2022","t","105900","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","458","Malaysia","5510","Production","0141","Soya beans","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01215","Spinach","2022","2022","t","124971","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01241.01","String beans","2022","2022","t","72374.2","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01802","Sugar cane","2022","2022","t","25032.38","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21631.01","Sunflower-seed oil, crude","2022","2022","t","1130.54","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01530","Sweet potatoes","2022","2022","t","44686.65","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","21523","Tallow","2022","2022","t","53.21","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01620","Tea leaves","2022","2022","t","15883.4","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01234","Tomatoes","2022","2022","t","194305.22","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","73.25","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01221","Watermelons","2022","2022","t","135682.48","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","22222.01","Whole milk, condensed","2022","2022","t","340326.92","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","22221.01","Whole milk, evaporated","2022","2022","t","35131.34","I","Imputed value",""
"QCL","Crops and livestock products","458","Malaysia","5510","Production","01540","Yams","2022","2022","t","6812.13","A","Official figure",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01379.01","Areca nuts","2022","2022","t","12.72","E","Estimated value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01312","Bananas","2022","2022","t","217.31","A","Official figure",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","4.04","I","Imputed value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01520.01","Cassava, fresh","2022","2022","t","6.15","E","Estimated value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","t","10.17","I","Imputed value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","3.73","A","Official figure",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","2166","Coconut oil","2022","2022","t","1.01","I","Imputed value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01460","Coconuts, in shell","2022","2022","t","74.66","A","Official figure",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01322","Lemons and limes","2022","2022","t","38.04","E","Estimated value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","0112","Maize (corn)","2022","2022","t","147.01","E","Estimated value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","1.06","A","Official figure",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","0118","Millet","2022","2022","t","5.1","I","Imputed value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","40.13","I","Imputed value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","2388.42","E","Estimated value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","21119.90","Other meat of mammals, fresh or chilled","2022","2022","t","865.89","I","Imputed value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","t","2166.7","I","Imputed value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","100.09","E","Estimated value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","2286.77","I","Imputed value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01317","Papayas","2022","2022","t","71.47","A","Official figure",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","0114","Sorghum","2022","2022","t","52.9","I","Imputed value",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01530","Sweet potatoes","2022","2022","t","0.15","A","Official figure",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01550","Taro","2022","2022","t","0.15","A","Official figure",""
"QCL","Crops and livestock products","462","Maldives","5510","Production","01234","Tomatoes","2022","2022","t","228.95","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01708","Bambara beans, dry","2022","2022","t","25186","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01312","Bananas","2022","2022","t","524896","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01701","Beans, dry","2022","2022","t","165696.61","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","24310.01","Beer of barley, malted","2022","2022","t","19000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","466","Mali","5510","Production","02960.01","Beeswax","2022","2022","t","58.07","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","15.86","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01212","Cabbages","2022","2022","t","83468","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","35370","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01251","Carrots and turnips","2022","2022","t","23697","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01372","Cashew nuts, in shell","2022","2022","t","71152","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01359.02","Cashewapple","2022","2022","t","172853.66","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01520.01","Cassava, fresh","2022","2022","t","123001","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","1423.1","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01199.90","Cereals n.e.c.","2022","2022","t","164.59","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","t","4445.01","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","25140","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01921.02","Cotton lint, ginned","2022","2022","t","163646","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","0143","Cotton seed","2022","2022","t","204262","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","2168","Cottonseed oil","2022","2022","t","59500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","466","Mali","5510","Production","01706","Cow peas, dry","2022","2022","t","250317","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","105876","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01314","Dates","2022","2022","t","714.9","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","10080.33","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","2775.74","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","57.79","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","2319.28","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21159.02","Edible offals of camels and other camelids, fresh, chilled or frozen","2022","2022","t","243.73","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21159.01","Edible offals of horses and other equines,  fresh, chilled or frozen","2022","2022","t","301.45","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01233","Eggplants (aubergines)","2022","2022","t","106845","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21519.02","Fat of camels","2022","2022","t","98.22","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21511.01","Fat of pigs","2022","2022","t","37.79","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01193","Fonio","2022","2022","t","37833","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2022","2022","t","26074.92","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01657","Ginger, raw","2022","2022","t","39528","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21515","Goat fat, unrendered","2022","2022","t","436.63","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01252","Green garlic","2022","2022","t","18808","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","4200","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","2162","Groundnut oil","2022","2022","t","23800","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","466","Mali","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","442679","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","26091","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","434850","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21118.01","Horse meat, fresh or chilled","2022","2022","t","3014.51","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01499.01","Karite nuts (sheanuts)","2022","2022","t","215748","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","t","1481.65","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01322","Lemons and limes","2022","2022","t","39396","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01214","Lettuce and chicory","2022","2022","t","81595","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","0112","Maize (corn)","2022","2022","t","3904687","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","670650","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21118.02","Meat of asses, fresh or chilled","2022","2022","t","3769.04","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21117.01","Meat of camels, fresh or chilled","2022","2022","t","1927.99","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","59296.03","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","58969.07","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","14970.31","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","755.7","A","Official figure",""
